Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_15-24_2610_Hold1080_893.0.csv,6.0542,-0.0039,0.317625,0.9032084064159392,0.045649999999999996,0.1048,0.9570032814050325,4.1617524883760915,17.617814294218096,Hold
Hybrid(Average)_15-24_2611_Go1195_894.0.csv,5.9012,-0.0007,0.2942328,0.867318016927267,0.0435,0.09895,0.915456849086837,4.535191924455221,21.269083427035763,Go
Hybrid(Average)_15-24_2612_Hold1081_894.0.csv,6.7342,-0.0074,1.111346,2.2007137249044875,0.0555,0.312125,2.464424413488878,1.8707722936589681,1.7856018073060462,Hold
Hybrid(Average)_15-24_2613_Back259_893.0.csv,6.7543,-0.003,5.659955200000001,2.1031802826420405,6.6383,0.32479999999999976,6.037717847001465,-1.9779869194558095,2.3055526095494776,Back
Hybrid(Average)_15-24_2614_Back260_892.0.csv,6.7377,-0.0004,4.9951443,2.752824388532914,6.610099999999999,3.707625,5.70280024635354,-1.1441589695424361,-0.6203007858354499,Back
Hybrid(Average)_15-24_2615_Go1196_893.0.csv,5.3652,0.0002,0.2132764,0.5863021304337818,0.0502,0.103825,0.6236130697475799,5.292897177295549,31.37206163953332,Go
Hybrid(Average)_15-24_2616_Go1197_894.0.csv,5.3002,-0.0065,0.184794,0.549686901894264,0.0407,0.089675,0.5796571028289051,5.992430157420504,40.292685851369015,Go
Hybrid(Average)_15-24_2617_Go1198_895.0.csv,5.312,-0.0046,0.2273197,0.5946216122406363,0.048,0.1361,0.6363140206611827,5.174556226668256,30.62264454571436,Go
Hybrid(Average)_15-24_2618_Hold1082_895.0.csv,5.7088,-0.0049,0.3181019,0.8514964500047906,0.0458,0.11677499999999999,0.908575795930092,4.078991463106842,17.21093536072242,Hold
Hybrid(Average)_15-24_2619_Go1199_896.0.csv,5.6705,0.0008,0.2993656,0.8555230829276683,0.045950000000000005,0.10375000000000001,0.9059843200298777,4.27623525933667,18.756523148659646,Go
Hybrid(Average)_15-24_2620_Back261_895.0.csv,6.7444,-0.0017,4.0201551,3.1021050194030173,6.5876,6.563124999999999,5.076916340054265,-0.4188616516986837,-1.7664270064624263,Back
Hybrid(Average)_15-24_2621_Back262_894.0.csv,6.7603,-0.0084,4.879125200000001,2.7802607366159973,6.58075,4.4351,5.614978417686038,-1.0799090320168716,-0.7497205192202934,Back
Hybrid(Average)_15-24_2622_Hold1083_894.0.csv,6.5972,-0.0055,0.35081579999999996,1.0222335769657716,0.045649999999999996,0.11875000000000001,1.0802723035975699,4.193480848492994,17.875725484210097,Hold
Hybrid(Average)_15-24_2623_Go1200_895.0.csv,5.8617,-0.0058,0.21357589999999999,0.6434140939748798,0.0416,0.07747499999999999,0.6776299725440131,5.307816798192045,31.509634657203414,Go
Hybrid(Average)_15-24_2624_Back263_894.0.csv,6.7278,-0.0068,3.8181037,2.9978557557742396,5.52905,6.560325,4.853459370103967,-0.332208428941906,-1.7602168807637109,Back
Hybrid(Average)_15-24_2625_Back264_893.0.csv,6.7017,-0.0062,4.419402099999999,2.944936637577273,6.5314,6.517225,5.309905278724848,-0.7410467676778109,-1.378417303852631,Back
Hybrid(Average)_15-24_2626_Back265_892.0.csv,6.666,-0.0023,4.891415100000001,2.751996346238799,6.5725,4.192875,5.6117601593733495,-1.0896120022602893,-0.7358999363597878,Back
Hybrid(Average)_15-24_2627_Hold1084_892.0.csv,6.5698,-0.0071,1.6114596,2.5130853330197285,0.03475,3.3450749999999996,2.984306340773346,1.137456289966391,-0.5156088833728565,Hold
Hybrid(Average)_15-24_2628_Back266_891.0.csv,6.6561,-0.0039,4.709020000000001,2.8802955812408064,6.5542,6.2928749999999996,5.519300308289086,-0.9508261254812015,-1.0567094785355466,Back
Hybrid(Average)_15-24_2629_Back267_890.0.csv,6.6329,-0.0094,4.9715489999999996,2.7213538514614126,6.5548,2.304825,5.666979837398401,-1.184748107872983,-0.5370443447783595,Back
Hybrid(Average)_15-24_2630_Go1201_891.0.csv,5.2614,-0.0087,0.28587450000000003,0.7031118315228221,0.054849999999999996,0.16137500000000002,0.7586805066231768,4.388346993366901,21.49611167712168,Go
Hybrid(Average)_15-24_2631_Go1202_892.0.csv,5.2394,-0.002,0.2101407,0.6039461981366832,0.0464,0.10200000000000001,0.6391755416393841,5.366777696555906,32.69870440955396,Go
Hybrid(Average)_15-24_2632_Go1203_893.0.csv,5.1709,-0.0062,0.2174635,0.6038393155938149,0.04245,0.12490000000000001,0.6415198133884876,5.414285480192645,32.86394811337418,Go
Hybrid(Average)_15-24_2633_Go1204_894.0.csv,4.8681,-0.0087,0.1908982,0.512508041702342,0.041,0.11265,0.5466662154185129,5.476129027855126,34.75458488683748,Go
Hybrid(Average)_15-24_2634_Go1205_895.0.csv,5.0797,-0.0058,0.21193469999999998,0.5636542334097658,0.0499,0.12355,0.6019175240927946,5.385004884502787,32.748470705170575,Go
Hybrid(Average)_15-24_2635_Go1206_896.0.csv,5.1231,-0.0011,0.22232760000000001,0.5771122286546203,0.044649999999999995,0.11182500000000001,0.6181868873245372,4.751871334219889,25.727381373224617,Go
Hybrid(Average)_15-24_2636_Go1207_897.0.csv,5.1129,0.0005,0.2471411,0.619816998486168,0.05235,0.13845,0.6669840041635181,4.798069529629497,26.157538501159877,Go
Hybrid(Average)_15-24_2637_Hold1085_897.0.csv,6.6969,0.0005,0.31143940000000003,0.8609831576897805,0.056,0.1323,0.9151749590652052,4.5808857191545,22.725182307390273,Hold
Hybrid(Average)_15-24_2638_Hold1086_897.0.csv,6.659,-0.0039,0.34768190000000004,0.9486317350326737,0.049,0.12070000000000002,1.009893543958966,4.28970579753356,19.936495182712022,Hold
Hybrid(Average)_15-24_2639_Go1208_898.0.csv,5.7859,-0.0027,0.28745519999999997,0.7942430724728614,0.05425,0.10132499999999998,0.8442877045889038,4.531985939330683,21.900511479708236,Go
Hybrid(Average)_15-24_2640_Hold1087_898.0.csv,5.8541,-0.0078,0.3111889,0.8527029748688227,0.0496,0.120825,0.907311298546425,4.27225352426473,19.10608273070573,Hold
Hybrid(Average)_15-24_2641_Go1209_899.0.csv,5.4924,-0.0027,0.2791521,0.7871442127000472,0.0448,0.097225,0.8348067503979588,4.45521463856806,21.105750840302253,Go
Hybrid(Average)_15-24_2642_Hold1088_899.0.csv,6.6017,-0.0033,0.31844849999999997,0.9143344312722561,0.041,0.09675,0.9677710947894652,4.273386154396528,19.18365117645258,Hold
Hybrid(Average)_15-24_2643_Hold1089_899.0.csv,6.13,-0.0065,0.31920410000000005,0.8882853004233145,0.041,0.10177499999999999,0.9434791898234958,4.140083797842953,18.150991210281603,Hold
Hybrid(Average)_15-24_2644_Hold1090_899.0.csv,6.6354,-0.0023,0.4922151,1.318077131524038,0.0435,0.10832499999999998,1.4063661336899436,3.3880387818746693,10.964017472584814,Hold
Hybrid(Average)_15-24_2645_Back268_898.0.csv,6.7578,-0.0078,4.8086643,2.7585898072892947,6.58475,4.49465,5.543055137489613,-1.011137622832013,-0.8582495838288207,Back
Hybrid(Average)_15-24_2646_Hold1091_898.0.csv,6.74,-0.0078,0.9345497,1.9507385923684561,0.0337,0.328525,2.162165307387481,2.135533724027151,3.064827483743746,Hold
Hybrid(Average)_15-24_2647_Back269_897.0.csv,6.7049,-0.0007,5.0302653,2.745102780484063,6.5927,1.68975,5.729888539450832,-1.2129581088149974,-0.49313112922012614,Back
Hybrid(Average)_15-24_2648_Hold1092_897.0.csv,6.7106,-0.0039,2.9446083,3.0160742637285036,1.2175,6.57585,4.214062802188644,0.2255983031783202,-1.822228966338882,Hold
Hybrid(Average)_15-24_2649_Back270_896.0.csv,6.68,4.7078,6.5597881,0.12096739130091277,6.5793,0.04367500000000035,6.560902254534051,-8.36128370096731,93.5404699597154,Back
Hybrid(Average)_15-24_2650_Back271_895.0.csv,6.6804,6.4245,6.600956600000001,0.025513679944380904,6.6042,0.03357499999999991,6.601005857594735,-0.8339995335283296,2.586382141720264,Back
Hybrid(Average)_15-24_2651_Back272_894.0.csv,6.6848,6.5099,6.606924,0.02308160879714984,6.6099,0.029900000000000482,6.606964277917658,-0.6795639849055207,0.9636710824779615,Back
Hybrid(Average)_15-24_2652_Back273_893.0.csv,6.667,-0.0039,3.9496884999999997,3.1705693964737005,6.58,6.569249999999999,5.063842121807314,-0.37728385992715396,-1.837304643601432,Back
