Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_01-37_95_Go25_15.0.csv,6.8273,-0.0167,0.1549511,0.9081883516765181,0.0059,0.009300000000000001,0.9208643328036981,6.7115017257836085,44.469268718100686,Go
Hybrid(Average)_01-37_96_Hold16_15.0.csv,6.8473,-0.01,1.655881,2.7973695563177943,0.013,2.18495,3.2495219716659864,1.2239251787657641,-0.42703715628710315,Hold
Hybrid(Average)_01-37_97_Go26_16.0.csv,6.8295,-0.0097,0.2436031,1.1361661517069916,0.0063,0.0112,1.1614323575180778,5.183420392880804,25.927699448141727,Go
Hybrid(Average)_01-37_98_Hold17_16.0.csv,6.8531,-0.0097,1.0208465000000002,2.29017278337366,0.00895,0.0406,2.5063467563148563,2.0064738291519792,2.1812158027604744,Hold
Hybrid(Average)_01-37_99_Go27_17.0.csv,6.7909,-0.0109,0.13352719999999998,0.8113064954934046,0.0044,0.007600000000000001,0.8218208591536235,7.2620361515721275,53.87302880666592,Go
Hybrid(Average)_01-37_100_Hold18_17.0.csv,6.8712,-0.0348,1.8758092,2.95413245681499,0.012,6.65935,3.4981183268494505,1.020733371885783,-0.9209394388592744,Hold
Hybrid(Average)_01-37_101_Go28_18.0.csv,6.7995,-0.0094,0.1137724,0.6962819820279257,0.0037,0.0096,0.7051722831337035,7.863837231566716,65.59937217872059,Go
Hybrid(Average)_01-37_102_Hold19_18.0.csv,6.8419,-0.009,1.149488,2.429626803824378,0.0123,0.04567499999999999,2.6867277460881667,1.7943025938639943,1.3180619946367007,Hold
Hybrid(Average)_01-37_103_Go29_19.0.csv,6.7906,-0.0164,0.1095158,0.6124696074340263,0.0072,0.013700000000000002,0.6218823131911696,7.665681198759906,64.72318779917299,Go
Hybrid(Average)_01-37_104_Hold20_19.0.csv,7.1788,-0.0081,1.3506152000000002,2.582470229942157,0.0126,0.286075,2.9131846413366937,1.5460284786701983,0.5030732273524978,Hold
Hybrid(Average)_01-37_105_Go30_20.0.csv,6.804,-0.0106,0.11310160000000001,0.7243101853225606,0.0066,0.0134,0.7327295484965786,8.255408997491596,69.9156638281833,Go
Hybrid(Average)_01-37_106_Hold21_20.0.csv,6.8467,-0.0103,1.1879942000000001,2.445956115036213,0.0112,0.169025,2.71809654622495,1.7608291279600075,1.2199759942274864,Hold
Hybrid(Average)_01-37_107_Go31_21.0.csv,6.825,-0.01,0.2853537,1.2692196192259786,0.0088,0.015,1.3002823760591389,4.765926976816896,21.245946144760712,Go
Hybrid(Average)_01-37_108_Hold22_21.0.csv,6.84,-0.01,1.4085895,2.6268883196404853,0.0133,0.5403000000000001,2.9795580345296178,1.479735333949128,0.2818826382256199,Hold
Hybrid(Average)_01-37_109_Go32_22.0.csv,6.833,-0.0084,0.1898587,1.003074453379874,0.0069,0.0128,1.0203913595429943,5.98549383250559,35.246870636668184,Go
Hybrid(Average)_01-37_110_Hold23_22.0.csv,6.8435,-0.0103,1.1117797999999999,2.3668463626091483,0.0123,0.073925,2.6138886866467743,1.8765332678019688,1.6751379342814015,Hold
